merchant_id,campaign_id,product_id,sku,campaign_name,channel,impressions,clicks,spend,conversions,attributed_revenue,campaign_date,post_time,creative_type,target_segment,customer_city,objective,campaign_status,source,source_row_id
M001,CAMP001576,PROD000337,SKU000337,Year End Clearance,Instagram,149150,7617,31209.87,365,707596.26,2024-10-06,09:00,Carousel,family_buyers,Bangalore,conversions,active,campaign_csv,CAMP_ROW_001576
M001,CAMP001577,PROD000419,SKU000419,Office Wear Edit,Instagram,270930,10723,66660.1,324,482234.35,2024-02-26,18:00,Carousel,family_buyers,Kochi,retargeting,active,campaign_csv,CAMP_ROW_001577
M001,CAMP001578,PROD000302,SKU000302,Office Wear Edit,Google Ads,288860,7777,69809.69,427,1465922.93,2024-03-14,12:00,Display Ad,college_students,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001578
M001,CAMP001579,PROD000088,SKU000088,Diwali Streetwear Push,Instagram,86526,4971,97759.75,246,292217.21,2024-10-14,21:00,Carousel,family_buyers,Mumbai,new_launch,completed,campaign_csv,CAMP_ROW_001579
M001,CAMP001580,PROD000002,SKU000002,Premium Buyer Retargeting,Facebook,55799,267,19892.89,1,433.91,2024-03-22,12:00,Static Post,budget_buyers,Bangalore,traffic,active,campaign_csv,CAMP_ROW_001580
M001,CAMP001581,PROD000335,SKU000335,Repeat Buyer WhatsApp Push,Facebook,14325,302,3184.96,13,28219.42,2024-06-15,18:00,Static Post,family_buyers,Kochi,traffic,completed,campaign_csv,CAMP_ROW_001581
M001,CAMP001582,PROD000233,SKU000233,Year End Clearance,Facebook,124070,1917,25218.55,99,124832.01,2024-03-25,15:00,Story,family_buyers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001582
M001,CAMP001583,PROD000236,SKU000236,Bangalore Exclusive Drop,Facebook,73015,3483,16131.27,95,77109.92,2024-11-13,20:00,Carousel,working_women,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001583
M001,CAMP001584,PROD000287,SKU000287,Year End Clearance,Instagram,199861,2844,59065.69,163,284020.29,2024-09-20,15:00,Reel,family_buyers,Kolkata,awareness,completed,campaign_csv,CAMP_ROW_001584
M001,CAMP001585,PROD000451,SKU000451,Women's Day Special,LinkedIn,7781,120,4291.5,1,1065.64,2024-10-03,21:00,Static Post,young_professionals,Hyderabad,awareness,completed,campaign_csv,CAMP_ROW_001585
M001,CAMP001586,PROD000316,SKU000316,Bangalore Exclusive Drop,Facebook,178953,2452,38194.62,85,170732.44,2024-06-19,12:00,Reel,family_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_001586
M001,CAMP001587,PROD000123,SKU000123,Back to Work Edit,Instagram,223985,11126,180504.02,411,588247.39,2024-09-24,20:00,Carousel,college_students,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001587
M001,CAMP001588,PROD000162,SKU000162,College Campus Collection,Instagram,196226,3726,46464.66,141,382081.25,2024-06-15,15:00,Static Post,family_buyers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_001588
M001,CAMP001589,PROD000106,SKU000106,Bangalore Exclusive Drop,Instagram,54692,2755,17085.14,148,477268.29,2024-01-14,09:00,Story,streetwear_lovers,Delhi,traffic,active,campaign_csv,CAMP_ROW_001589
M001,CAMP001590,PROD000149,SKU000149,Bangalore Fashion Drop,Instagram,70663,3132,62295.23,60,295707.15,2024-08-31,12:00,Story,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001590
M001,CAMP001591,PROD000001,SKU000001,Year End Clearance,WhatsApp,2015,422,140.16,21,18490.97,2024-05-02,21:00,WhatsApp Broadcast,college_students,Bangalore,retention,active,campaign_csv,CAMP_ROW_001591
M001,CAMP001592,PROD000090,SKU000090,Office Wear Edit,Facebook,101041,5278,80228.12,311,412177.67,2024-07-29,21:00,Reel,college_students,Bangalore,traffic,active,campaign_csv,CAMP_ROW_001592
M001,CAMP001593,PROD000025,SKU000025,Festive Gifting Guide,Instagram,186264,5878,95032.58,312,590551.05,2024-05-30,21:00,Reel,college_students,Ahmedabad,new_launch,active,campaign_csv,CAMP_ROW_001593
M001,CAMP001594,PROD000007,SKU000007,Independence Day Flash Sale,Instagram,196264,14306,275121.14,791,3169085.25,2024-11-24,21:00,Story,family_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_001594
M001,CAMP001595,PROD000146,SKU000146,Bangalore Fashion Drop,WhatsApp,1258,400,658.9,23,16289.42,2024-10-10,09:00,WhatsApp Broadcast,fitness_lifestyle,Ahmedabad,retention,paused,campaign_csv,CAMP_ROW_001595
M001,CAMP001596,PROD000003,SKU000003,New Arrivals Reel Blast,Facebook,251246,19758,445783.61,636,362546.11,2024-07-05,20:00,Reel,family_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001596
M001,CAMP001597,PROD000417,SKU000417,Weekend Comfort Sale,Email,29679,1170,1247.88,49,92059.99,2024-05-15,12:00,Email,young_professionals,Pune,traffic,completed,campaign_csv,CAMP_ROW_001597
M001,CAMP001598,PROD000327,SKU000327,College Campus Collection,Google Ads,98017,3585,130444.69,176,581552.18,2024-10-23,18:00,Search Ad,streetwear_lovers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_001598
M001,CAMP001599,PROD000389,SKU000389,Festive Gifting Guide,Google Ads,287123,6526,36409.9,153,208835.24,2024-07-23,19:00,Display Ad,family_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001599
M001,CAMP001600,PROD000434,SKU000434,Back to Work Edit,Google Ads,127660,5371,162841.86,275,210298.59,2024-12-27,19:00,Search Ad,fitness_lifestyle,Jaipur,new_launch,completed,campaign_csv,CAMP_ROW_001600
M001,CAMP001601,PROD000444,SKU000444,College Campus Collection,WhatsApp,3034,928,980.78,168,174956.69,2024-07-03,19:00,WhatsApp Broadcast,family_buyers,Chennai,traffic,completed,campaign_csv,CAMP_ROW_001601
M001,CAMP001602,PROD000002,SKU000002,Festive Gifting Guide,Google Ads,153543,545,13288.63,1,388.45,2024-07-09,12:00,Display Ad,budget_buyers,Pune,new_launch,failed,campaign_csv,CAMP_ROW_001602
M001,CAMP001603,PROD000007,SKU000007,Year End Clearance,Facebook,233162,1954,42737.56,31,118429.81,2024-01-03,18:00,Story,family_buyers,Kochi,retention,active,campaign_csv,CAMP_ROW_001603
M001,CAMP001604,PROD000001,SKU000001,Bangalore Exclusive Drop,Facebook,98906,4075,21648.67,316,283378.64,2024-03-13,15:00,Reel,college_students,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001604
M001,CAMP001605,PROD000270,SKU000270,Monsoon Must-Haves,LinkedIn,5203,27,1578.51,0,0.0,2024-05-07,20:00,Carousel,working_women,Bangalore,awareness,active,campaign_csv,CAMP_ROW_001605
M001,CAMP001606,PROD000076,SKU000076,Bangalore Exclusive Drop,Instagram,244913,8380,120777.58,105,149976.84,2024-10-21,12:00,Reel,young_professionals,Ahmedabad,awareness,completed,campaign_csv,CAMP_ROW_001606
M001,CAMP001607,PROD000092,SKU000092,Black Friday Mega Sale,Email,11690,519,98.82,23,90492.8,2024-01-17,20:00,Email,college_students,Ahmedabad,traffic,active,campaign_csv,CAMP_ROW_001607
M001,CAMP001608,PROD000259,SKU000259,Independence Day Flash Sale,WhatsApp,1154,329,69.62,51,109966.89,2024-07-22,21:00,WhatsApp Broadcast,college_students,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001608
M001,CAMP001609,PROD000486,SKU000486,Women's Day Special,Google Ads,90707,2931,19588.12,135,151607.97,2024-02-06,12:00,Display Ad,college_students,Bangalore,retargeting,paused,campaign_csv,CAMP_ROW_001609
M001,CAMP001610,PROD000137,SKU000137,Back to Work Edit,Google Ads,181187,4155,105169.1,172,872651.19,2024-07-15,19:00,Search Ad,college_students,Delhi,retention,completed,campaign_csv,CAMP_ROW_001610
M001,CAMP001611,PROD000001,SKU000001,Office Wear Edit,Instagram,38432,3519,22715.69,341,318969.91,2024-06-05,21:00,Story,college_students,Pune,traffic,paused,campaign_csv,CAMP_ROW_001611
M001,CAMP001612,PROD000490,SKU000490,Women's Day Special,LinkedIn,2046,45,621.43,1,1262.14,2024-03-12,19:00,Carousel,young_professionals,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_001612
M001,CAMP001613,PROD000064,SKU000064,Premium Buyer Retargeting,Instagram,273476,15019,315736.78,507,382074.73,2024-05-05,12:00,Story,young_professionals,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001613
M001,CAMP001614,PROD000288,SKU000288,Streetwear Culture Drop,WhatsApp,3568,921,415.54,68,97345.57,2024-03-08,09:00,WhatsApp Broadcast,working_women,Hyderabad,new_launch,completed,campaign_csv,CAMP_ROW_001614
M001,CAMP001615,PROD000149,SKU000149,New Arrivals Reel Blast,Instagram,130602,4773,100081.94,279,1243660.27,2024-04-25,21:00,Static Post,college_students,Jaipur,traffic,paused,campaign_csv,CAMP_ROW_001615
M001,CAMP001616,PROD000244,SKU000244,Fitness Edit Push,Instagram,26612,1525,18154.04,40,97243.72,2024-03-05,15:00,Static Post,college_students,Jaipur,traffic,completed,campaign_csv,CAMP_ROW_001616
M001,CAMP001617,PROD000002,SKU000002,Diwali Streetwear Push,WhatsApp,2193,7,10.54,0,0.0,2024-01-15,12:00,WhatsApp Broadcast,budget_buyers,Hyderabad,awareness,active,campaign_csv,CAMP_ROW_001617
M001,CAMP001618,PROD000160,SKU000160,Diwali Streetwear Push,Email,3517,97,124.83,6,16231.25,2024-08-07,20:00,Email,family_buyers,Bangalore,awareness,paused,campaign_csv,CAMP_ROW_001618
M001,CAMP001619,PROD000076,SKU000076,Independence Day Flash Sale,Instagram,40069,2864,22047.32,35,49840.83,2024-06-25,20:00,Carousel,young_professionals,Bangalore,retargeting,paused,campaign_csv,CAMP_ROW_001619
M001,CAMP001620,PROD000013,SKU000013,Streetwear Culture Drop,Instagram,169510,9090,193095.27,449,1069800.6,2024-03-04,15:00,Static Post,young_professionals,Bangalore,new_launch,active,campaign_csv,CAMP_ROW_001620
M001,CAMP001621,PROD000302,SKU000302,Diwali Streetwear Push,Email,17400,545,721.75,35,121693.23,2024-08-08,19:00,Email,college_students,Delhi,retargeting,completed,campaign_csv,CAMP_ROW_001621
M001,CAMP001622,PROD000002,SKU000002,Weekend Wardrobe,Google Ads,192944,1004,6812.28,7,2880.04,2024-05-08,15:00,Search Ad,budget_buyers,Delhi,traffic,completed,campaign_csv,CAMP_ROW_001622
M001,CAMP001623,PROD000302,SKU000302,Summer Essentials Campaign,Email,12377,344,157.82,22,79182.1,2024-06-23,09:00,Email,college_students,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_001623
M001,CAMP001624,PROD000497,SKU000497,Year End Clearance,Instagram,245105,1734,32957.72,53,263068.34,2024-08-20,12:00,Reel,college_students,Kochi,conversions,active,campaign_csv,CAMP_ROW_001624
M001,CAMP001625,PROD000444,SKU000444,Summer Essentials Campaign,Instagram,207376,3425,54243.32,185,194737.8,2024-08-21,15:00,Story,family_buyers,Bangalore,new_launch,active,campaign_csv,CAMP_ROW_001625
M001,CAMP001626,PROD000272,SKU000272,Repeat Buyer WhatsApp Push,Facebook,9821,252,2921.56,7,12177.29,2024-05-14,15:00,Reel,young_professionals,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001626
M001,CAMP001627,PROD000466,SKU000466,Weekend Wardrobe,Email,2480,40,33.69,0,0.0,2024-04-04,21:00,Email,streetwear_lovers,Pune,awareness,paused,campaign_csv,CAMP_ROW_001627
M001,CAMP001628,PROD000001,SKU000001,Independence Day Flash Sale,Facebook,27031,1519,15594.34,101,85325.64,2024-08-03,18:00,Static Post,college_students,Kochi,new_launch,active,campaign_csv,CAMP_ROW_001628
M001,CAMP001629,PROD000475,SKU000475,Weekend Wardrobe,Google Ads,149188,7645,228843.3,346,915173.78,2024-02-22,18:00,Display Ad,family_buyers,Chennai,conversions,completed,campaign_csv,CAMP_ROW_001629
M001,CAMP001630,PROD000001,SKU000001,Weekend Wardrobe,Google Ads,128674,3060,20552.92,163,148824.41,2024-06-12,09:00,Display Ad,college_students,Bangalore,retargeting,active,campaign_csv,CAMP_ROW_001630
M001,CAMP001631,PROD000146,SKU000146,Festive Gifting Guide,Facebook,142402,2430,27849.97,118,78326.64,2024-06-10,09:00,Carousel,fitness_lifestyle,Kochi,conversions,completed,campaign_csv,CAMP_ROW_001631
M001,CAMP001632,PROD000375,SKU000375,Black Friday Mega Sale,LinkedIn,5251,47,1551.64,2,6719.37,2024-05-26,15:00,Carousel,family_buyers,Ahmedabad,awareness,paused,campaign_csv,CAMP_ROW_001632
M001,CAMP001633,PROD000064,SKU000064,Weekend Wardrobe,LinkedIn,7738,43,532.84,1,756.9,2024-12-18,18:00,Static Post,young_professionals,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_001633
M001,CAMP001634,PROD000410,SKU000410,Repeat Buyer WhatsApp Push,Instagram,285778,3709,39606.96,67,85619.52,2024-01-29,12:00,Static Post,college_students,Ahmedabad,retargeting,active,campaign_csv,CAMP_ROW_001634
M001,CAMP001635,PROD000353,SKU000353,Streetwear Culture Drop,Facebook,195865,6468,55482.2,177,293210.0,2024-08-26,20:00,Carousel,premium_buyers,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001635
M001,CAMP001636,PROD000105,SKU000105,Republic Day Rush,Instagram,274303,8831,85905.37,418,545668.19,2024-04-12,19:00,Static Post,family_buyers,Mumbai,retention,active,campaign_csv,CAMP_ROW_001636
M001,CAMP001637,PROD000422,SKU000422,Repeat Buyer WhatsApp Push,Instagram,75253,1030,6220.47,19,84625.49,2024-09-14,18:00,Story,working_women,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001637
M001,CAMP001638,PROD000054,SKU000054,Independence Day Flash Sale,Instagram,212249,2951,24347.81,38,30341.19,2024-01-03,09:00,Story,streetwear_lovers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_001638
M001,CAMP001639,PROD000081,SKU000081,College Campus Collection,Instagram,104767,6212,97591.92,302,337185.18,2024-01-16,15:00,Static Post,working_women,Chennai,retention,completed,campaign_csv,CAMP_ROW_001639
M001,CAMP001640,PROD000038,SKU000038,Bangalore Fashion Drop,Instagram,10058,368,4158.27,11,39022.97,2024-01-06,19:00,Carousel,family_buyers,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001640
M001,CAMP001641,PROD000018,SKU000018,Festive Gifting Guide,Google Ads,38911,2177,64935.88,86,198470.42,2024-09-18,09:00,Search Ad,working_women,Bangalore,new_launch,paused,campaign_csv,CAMP_ROW_001641
M001,CAMP001642,PROD000001,SKU000001,New Arrivals Reel Blast,Instagram,96354,5860,48554.37,346,340448.78,2024-12-28,18:00,Story,college_students,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001642
M001,CAMP001643,PROD000339,SKU000339,Monsoon Must-Haves,Instagram,193855,10161,124176.55,223,522001.88,2024-02-25,09:00,Carousel,family_buyers,Delhi,retargeting,failed,campaign_csv,CAMP_ROW_001643
M001,CAMP001644,PROD000001,SKU000001,Weekend Wardrobe,Email,12519,500,247.68,33,29971.1,2024-01-06,12:00,Email,college_students,Jaipur,traffic,completed,campaign_csv,CAMP_ROW_001644
M001,CAMP001645,PROD000492,SKU000492,College Campus Collection,Google Ads,203460,10962,416487.22,339,739941.01,2024-05-27,18:00,Search Ad,premium_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001645
M001,CAMP001646,PROD000375,SKU000375,Office Wear Edit,WhatsApp,2267,587,587.96,46,141088.69,2024-07-07,20:00,WhatsApp Broadcast,family_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_001646
M001,CAMP001647,PROD000347,SKU000347,Office Wear Edit,Google Ads,201253,6400,157393.02,312,179902.27,2024-06-26,19:00,Display Ad,streetwear_lovers,Bangalore,retention,active,campaign_csv,CAMP_ROW_001647
M001,CAMP001648,PROD000130,SKU000130,College Campus Collection,Facebook,177342,3727,84063.95,125,328593.39,2024-03-21,15:00,Story,working_women,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001648
M001,CAMP001649,PROD000109,SKU000109,Women's Day Special,Google Ads,173558,3820,130512.88,122,257124.73,2024-05-27,18:00,Search Ad,working_women,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_001649
M001,CAMP001650,PROD000083,SKU000083,Premium Buyer Retargeting,Instagram,29824,1217,5477.97,30,104492.54,2024-03-29,19:00,Static Post,streetwear_lovers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001650
M001,CAMP001651,PROD000306,SKU000306,Summer Essentials Campaign,Facebook,41006,2430,57559.16,108,108115.0,2024-12-15,15:00,Reel,family_buyers,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001651
M001,CAMP001652,PROD000001,SKU000001,Weekend Wardrobe,Instagram,180704,14933,336882.27,1519,1377773.52,2024-10-09,21:00,Reel,college_students,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001652
M001,CAMP001653,PROD000048,SKU000048,Monsoon Must-Haves,Google Ads,82821,4120,132650.83,183,153879.1,2024-09-10,21:00,Search Ad,premium_buyers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001653
M001,CAMP001654,PROD000002,SKU000002,Republic Day Rush,Instagram,226230,2217,111333.64,6,2249.66,2024-11-03,20:00,Reel,budget_buyers,Chennai,retention,completed,campaign_csv,CAMP_ROW_001654
M001,CAMP001655,PROD000069,SKU000069,Diwali Streetwear Push,Facebook,240531,12757,270597.2,187,486074.58,2024-08-08,09:00,Static Post,family_buyers,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001655
M001,CAMP001656,PROD000061,SKU000061,New Arrivals Reel Blast,Instagram,231089,11608,98305.22,574,1212209.76,2024-07-20,18:00,Static Post,college_students,Kochi,retention,completed,campaign_csv,CAMP_ROW_001656
M001,CAMP001657,PROD000480,SKU000480,Premium Buyer Retargeting,Facebook,174501,10300,201539.02,415,1137333.46,2024-07-04,19:00,Story,working_women,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001657
M001,CAMP001658,PROD000001,SKU000001,Independence Day Flash Sale,Instagram,257504,14709,86565.05,842,682135.39,2024-07-25,18:00,Reel,college_students,Chennai,conversions,paused,campaign_csv,CAMP_ROW_001658
M001,CAMP001659,PROD000333,SKU000333,Weekend Wardrobe,WhatsApp,2766,452,310.27,57,111108.57,2024-10-07,18:00,WhatsApp Broadcast,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001659
M001,CAMP001660,PROD000129,SKU000129,Streetwear Culture Drop,WhatsApp,1149,189,56.63,36,86741.3,2024-07-20,09:00,WhatsApp Broadcast,family_buyers,Bangalore,conversions,failed,campaign_csv,CAMP_ROW_001660
M001,CAMP001661,PROD000256,SKU000256,Republic Day Rush,Instagram,229739,13100,71647.48,172,444816.08,2024-09-07,19:00,Story,family_buyers,Delhi,conversions,completed,campaign_csv,CAMP_ROW_001661
M001,CAMP001662,PROD000001,SKU000001,Back to Work Edit,Google Ads,91435,2876,63223.55,131,115819.12,2024-03-16,21:00,Display Ad,college_students,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001662
M001,CAMP001663,PROD000295,SKU000295,Black Friday Mega Sale,Email,29884,1181,675.84,35,19595.67,2024-08-17,09:00,Email,streetwear_lovers,Kochi,traffic,completed,campaign_csv,CAMP_ROW_001663
M001,CAMP001664,PROD000364,SKU000364,Streetwear Culture Drop,Facebook,176796,3591,79277.7,190,298470.47,2024-05-09,12:00,Story,working_women,Bangalore,traffic,active,campaign_csv,CAMP_ROW_001664
M001,CAMP001665,PROD000261,SKU000261,Repeat Buyer WhatsApp Push,Instagram,24143,995,20462.01,29,55118.79,2024-09-27,21:00,Carousel,family_buyers,Bangalore,retargeting,active,campaign_csv,CAMP_ROW_001665
M001,CAMP001666,PROD000251,SKU000251,Monsoon Must-Haves,Instagram,204991,5291,62862.23,213,483025.9,2024-06-29,09:00,Reel,family_buyers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_001666
M001,CAMP001667,PROD000141,SKU000141,Year End Clearance,Google Ads,128743,4839,35699.72,157,330079.0,2024-05-23,20:00,Display Ad,working_women,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001667
M001,CAMP001668,PROD000162,SKU000162,Diwali Streetwear Push,WhatsApp,4566,1043,1298.75,163,456719.46,2024-07-28,18:00,WhatsApp Broadcast,family_buyers,Kochi,new_launch,failed,campaign_csv,CAMP_ROW_001668
M001,CAMP001669,PROD000413,SKU000413,Diwali Streetwear Push,WhatsApp,934,141,34.13,9,30188.63,2024-06-13,19:00,WhatsApp Broadcast,college_students,Kolkata,retention,completed,campaign_csv,CAMP_ROW_001669
M001,CAMP001670,PROD000038,SKU000038,Women's Day Special,WhatsApp,3967,971,380.6,163,562921.76,2024-09-26,09:00,WhatsApp Broadcast,family_buyers,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001670
M001,CAMP001671,PROD000001,SKU000001,Bangalore Exclusive Drop,LinkedIn,1084,7,365.77,0,0.0,2024-07-12,18:00,Carousel,college_students,Chennai,conversions,active,campaign_csv,CAMP_ROW_001671
M001,CAMP001672,PROD000115,SKU000115,Year End Clearance,Google Ads,99470,5697,214679.96,62,78093.53,2024-06-30,21:00,Display Ad,young_professionals,Jaipur,awareness,paused,campaign_csv,CAMP_ROW_001672
M001,CAMP001673,PROD000361,SKU000361,Back to Work Edit,LinkedIn,5468,57,2540.9,2,2400.75,2024-07-08,21:00,Carousel,family_buyers,Kolkata,retargeting,completed,campaign_csv,CAMP_ROW_001673
M001,CAMP001674,PROD000230,SKU000230,Diwali Streetwear Push,Instagram,210388,8573,200744.8,414,660592.57,2024-09-03,19:00,Static Post,young_professionals,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001674
