merchant_id,content_id,campaign_id,product_id,sku,channel,content_type,caption_angle,scheduled_datetime,published_datetime,engagements,likes,comments,shares,saves,clicks,conversions,status,source,source_row_id
M001,CONT000502,CAMP004446,PROD000474,SKU000474,WhatsApp,WhatsApp Broadcast,everyday_style,2024-05-27 17:02:26,2024-05-27 17:10:26,639,361,20,32,44,174,27,published,content_calendar_csv,CONT_ROW_000502
M001,CONT000503,NA,PROD000260,SKU000260,Facebook,Reel,discount,2024-01-05 04:06:51,2024-01-05 04:09:51,2685,1724,219,135,140,59,1,failed,content_calendar_csv,CONT_ROW_000503
M001,CONT000504,CAMP003256,PROD000002,SKU000002,Facebook,Reel,festive,2024-12-30 02:48:55,2024-12-30 03:58:55,4596,2512,504,115,315,160,3,published,content_calendar_csv,CONT_ROW_000504
M001,CONT000505,CAMP001970,PROD000011,SKU000011,Instagram,Reel,festive,2024-02-05 08:48:09,2024-02-05 10:26:09,2782,1647,147,142,324,200,4,published,content_calendar_csv,CONT_ROW_000505
M001,CONT000506,CAMP004644,PROD000001,SKU000001,LinkedIn,Static Post,social_proof,2024-06-06 04:09:00,2024-06-06 06:04:00,636,410,43,25,65,57,1,published,content_calendar_csv,CONT_ROW_000506
M001,CONT000507,CAMP001213,PROD000185,SKU000185,LinkedIn,Carousel,social_proof,2024-12-07 00:08:40,2024-12-07 00:24:40,1265,584,103,69,115,114,6,published,content_calendar_csv,CONT_ROW_000507
M001,CONT000508,CAMP001722,PROD000205,SKU000205,Email,Email,utility,2024-01-19 17:35:27,2024-01-19 18:35:27,484,260,29,37,39,75,7,published,content_calendar_csv,CONT_ROW_000508
M001,CONT000509,CAMP000710,PROD000305,SKU000305,Email,Email,utility,2024-08-29 13:58:26,2024-08-29 15:08:26,946,656,75,74,123,95,10,published,content_calendar_csv,CONT_ROW_000509
M001,CONT000510,CAMP004172,PROD000069,SKU000069,Facebook,Static Post,festive,2024-11-25 18:22:31,2024-11-25 18:33:31,2563,1147,100,185,137,170,5,published,content_calendar_csv,CONT_ROW_000510
M001,CONT000511,NA,PROD000061,SKU000061,Instagram,Story,festive,2024-04-08 02:58:59,2024-04-08 03:52:59,4908,2436,566,116,568,369,6,published,content_calendar_csv,CONT_ROW_000511
M001,CONT000512,CAMP003620,PROD000324,SKU000324,Email,Email,utility,2024-08-22 07:39:54,2024-08-22 08:07:54,554,347,50,34,51,53,3,published,content_calendar_csv,CONT_ROW_000512
M001,CONT000513,CAMP002689,PROD000128,SKU000128,Facebook,Static Post,social_proof,2024-01-11 15:15:47,2024-01-11 15:35:47,1069,510,121,61,122,71,4,published,content_calendar_csv,CONT_ROW_000513
M001,CONT000514,CAMP001735,PROD000364,SKU000364,Instagram,Reel,comfort,2024-04-08 08:30:22,2024-04-08 09:29:22,12932,6777,516,822,1714,1184,16,published,content_calendar_csv,CONT_ROW_000514
M001,CONT000515,CAMP003515,PROD000002,SKU000002,Email,Email,utility,2024-04-30 04:22:26,2024-04-30 04:24:26,1463,610,160,80,147,197,13,published,content_calendar_csv,CONT_ROW_000515
M001,CONT000516,NA,PROD000376,SKU000376,Instagram,Reel,limited_stock,2024-09-03 09:14:21,2024-09-03 10:31:21,10781,5156,1118,364,1448,627,33,published,content_calendar_csv,CONT_ROW_000516
M001,CONT000517,CAMP001384,PROD000176,SKU000176,Instagram,Carousel,lifestyle,2024-05-30 10:50:29,2024-05-30 11:36:29,8434,5762,394,355,602,558,38,published,content_calendar_csv,CONT_ROW_000517
M001,CONT000518,CAMP004492,PROD000051,SKU000051,LinkedIn,Carousel,limited_stock,2024-05-25 05:11:42,2024-05-25 05:24:42,1796,783,99,54,231,157,1,cancelled,content_calendar_csv,CONT_ROW_000518
M001,CONT000519,CAMP003638,PROD000123,SKU000123,WhatsApp,WhatsApp Broadcast,utility,2024-03-09 15:58:17,2024-03-09 16:18:17,141,82,12,6,13,36,8,cancelled,content_calendar_csv,CONT_ROW_000519
M001,CONT000520,CAMP004147,PROD000201,SKU000201,Email,Email,social_proof,2024-12-04 05:44:47,2024-12-04 07:03:47,1730,918,138,90,197,95,7,published,content_calendar_csv,CONT_ROW_000520
M001,CONT000521,CAMP000448,PROD000467,SKU000467,Instagram,Carousel,premium,2024-03-14 15:28:57,2024-03-14 15:58:57,5044,2069,173,147,464,408,21,published,content_calendar_csv,CONT_ROW_000521
M001,CONT000522,CAMP000229,PROD000001,SKU000001,Instagram,Reel,everyday_style,2024-07-13 23:26:38,2024-07-14 01:12:38,9157,5453,1095,379,838,622,34,scheduled,content_calendar_csv,CONT_ROW_000522
M001,CONT000523,CAMP003716,PROD000052,SKU000052,Email,Email,utility,2024-12-30 07:11:47,2024-12-30 07:50:47,299,151,13,22,24,30,2,published,content_calendar_csv,CONT_ROW_000523
M001,CONT000524,NA,PROD000210,SKU000210,Facebook,Carousel,premium,2024-07-04 23:31:53,2024-07-05 00:09:53,2590,1612,216,148,163,76,1,published,content_calendar_csv,CONT_ROW_000524
M001,CONT000525,CAMP002655,PROD000466,SKU000466,WhatsApp,WhatsApp Broadcast,discount,2024-11-11 03:21:09,2024-11-11 04:37:09,219,93,22,6,26,62,13,published,content_calendar_csv,CONT_ROW_000525
M001,CONT000526,CAMP001848,PROD000358,SKU000358,WhatsApp,WhatsApp Broadcast,lifestyle,2024-06-01 02:17:29,2024-06-01 02:36:29,710,418,39,47,64,216,52,published,content_calendar_csv,CONT_ROW_000526
M001,CONT000527,CAMP001336,PROD000209,SKU000209,WhatsApp,WhatsApp Broadcast,social_proof,2024-01-05 19:25:07,2024-01-05 19:26:07,432,283,21,23,64,126,27,published,content_calendar_csv,CONT_ROW_000527
M001,CONT000528,CAMP002275,PROD000430,SKU000430,Facebook,Static Post,utility,2024-11-20 21:23:58,2024-11-20 21:46:58,1293,650,86,76,68,109,6,failed,content_calendar_csv,CONT_ROW_000528
M001,CONT000529,CAMP001569,PROD000338,SKU000338,WhatsApp,WhatsApp Broadcast,social_proof,2024-01-18 09:18:32,2024-01-18 11:07:32,763,530,87,38,26,225,37,published,content_calendar_csv,CONT_ROW_000529
M001,CONT000530,CAMP002345,PROD000208,SKU000208,LinkedIn,Static Post,utility,2024-01-11 09:14:21,2024-01-11 09:17:21,1972,889,199,141,103,180,12,published,content_calendar_csv,CONT_ROW_000530
M001,CONT000531,CAMP000718,PROD000368,SKU000368,Facebook,Story,utility,2024-12-04 15:51:48,2024-12-04 15:52:48,508,271,45,19,49,10,0,published,content_calendar_csv,CONT_ROW_000531
M001,CONT000532,CAMP001960,PROD000289,SKU000289,Facebook,Reel,lifestyle,2024-03-09 20:22:15,2024-03-09 20:26:15,5804,3261,617,146,286,126,7,scheduled,content_calendar_csv,CONT_ROW_000532
M001,CONT000533,CAMP000738,PROD000356,SKU000356,LinkedIn,Static Post,discount,2024-03-15 08:41:15,2024-03-15 10:28:15,401,184,30,22,42,15,0,scheduled,content_calendar_csv,CONT_ROW_000533
M001,CONT000534,CAMP002174,PROD000226,SKU000226,Facebook,Reel,limited_stock,2024-06-09 04:46:20,2024-06-09 05:14:20,7979,4865,274,375,577,516,28,published,content_calendar_csv,CONT_ROW_000534
M001,CONT000535,CAMP001826,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,social_proof,2024-08-26 04:35:51,2024-08-26 05:50:51,538,357,57,38,55,110,23,published,content_calendar_csv,CONT_ROW_000535
M001,CONT000536,CAMP002508,PROD000200,SKU000200,Instagram,Static Post,limited_stock,2024-02-24 21:07:47,2024-02-24 22:33:47,4510,2058,267,251,267,343,22,published,content_calendar_csv,CONT_ROW_000536
M001,CONT000537,CAMP002297,PROD000001,SKU000001,LinkedIn,Static Post,festive,2024-04-26 07:18:53,2024-04-26 08:43:53,1530,644,93,70,76,127,3,published,content_calendar_csv,CONT_ROW_000537
M001,CONT000538,CAMP003633,PROD000384,SKU000384,WhatsApp,WhatsApp Broadcast,comfort,2024-07-03 20:23:27,2024-07-03 20:47:27,50,34,5,1,6,16,2,published,content_calendar_csv,CONT_ROW_000538
M001,CONT000539,CAMP002670,PROD000322,SKU000322,WhatsApp,WhatsApp Broadcast,limited_stock,2024-06-20 03:16:04,2024-06-20 04:56:04,467,192,55,11,36,148,11,published,content_calendar_csv,CONT_ROW_000539
M001,CONT000540,CAMP003370,PROD000435,SKU000435,Facebook,Reel,limited_stock,2024-10-20 01:27:47,2024-10-20 03:10:47,2533,1212,134,162,84,218,7,published,content_calendar_csv,CONT_ROW_000540
M001,CONT000541,CAMP003484,PROD000405,SKU000405,Facebook,Story,limited_stock,2024-09-12 00:29:50,2024-09-12 01:16:50,1101,449,75,36,123,56,0,published,content_calendar_csv,CONT_ROW_000541
M001,CONT000542,CAMP004250,PROD000234,SKU000234,LinkedIn,Carousel,social_proof,2024-09-05 04:19:50,2024-09-05 04:57:50,270,139,28,13,31,23,1,published,content_calendar_csv,CONT_ROW_000542
M001,CONT000543,CAMP003729,PROD000114,SKU000114,WhatsApp,WhatsApp Broadcast,discount,2024-06-27 16:40:45,2024-06-27 17:00:45,209,122,15,11,18,25,5,failed,content_calendar_csv,CONT_ROW_000543
M001,CONT000544,CAMP000851,PROD000247,SKU000247,WhatsApp,WhatsApp Broadcast,limited_stock,2024-10-13 07:58:31,2024-10-13 08:00:31,340,232,10,24,14,117,9,published,content_calendar_csv,CONT_ROW_000544
M001,CONT000545,CAMP000918,PROD000221,SKU000221,Facebook,Story,discount,2024-06-18 01:50:46,2024-06-18 02:59:46,748,349,35,54,97,34,0,published,content_calendar_csv,CONT_ROW_000545
M001,CONT000546,CAMP003519,PROD000483,SKU000483,WhatsApp,WhatsApp Broadcast,social_proof,2024-10-09 15:00:51,2024-10-09 17:00:51,446,278,30,34,16,113,18,published,content_calendar_csv,CONT_ROW_000546
M001,CONT000547,CAMP004817,PROD000207,SKU000207,Facebook,Reel,festive,2024-06-10 01:15:48,2024-06-10 03:02:48,2264,1287,196,164,128,67,3,published,content_calendar_csv,CONT_ROW_000547
M001,CONT000548,CAMP003889,PROD000463,SKU000463,LinkedIn,Carousel,lifestyle,2024-11-22 08:53:56,2024-11-22 10:07:56,630,366,73,14,68,48,3,published,content_calendar_csv,CONT_ROW_000548
M001,CONT000549,CAMP001666,PROD000251,SKU000251,Facebook,Story,new_launch,2024-11-30 04:52:26,2024-11-30 05:09:26,652,370,62,20,81,49,2,published,content_calendar_csv,CONT_ROW_000549
M001,CONT000550,NA,PROD000029,SKU000029,Email,Email,lifestyle,2024-04-01 15:15:08,2024-04-01 15:53:08,2724,1513,150,130,301,200,20,published,content_calendar_csv,CONT_ROW_000550
M001,CONT000551,CAMP001341,PROD000207,SKU000207,WhatsApp,WhatsApp Broadcast,festive,2024-09-24 04:24:42,2024-09-24 04:46:42,310,151,19,18,15,74,9,published,content_calendar_csv,CONT_ROW_000551
M001,CONT000552,CAMP004224,PROD000116,SKU000116,LinkedIn,Carousel,lifestyle,2024-04-14 12:33:29,2024-04-14 14:15:29,1151,594,50,75,56,50,2,cancelled,content_calendar_csv,CONT_ROW_000552
M001,CONT000553,CAMP002672,PROD000445,SKU000445,LinkedIn,Static Post,comfort,2024-08-16 03:13:31,2024-08-16 03:51:31,351,208,32,19,43,15,0,published,content_calendar_csv,CONT_ROW_000553
M001,CONT000554,CAMP001434,PROD000037,SKU000037,WhatsApp,WhatsApp Broadcast,lifestyle,2024-11-05 23:34:49,2024-11-06 01:32:49,231,126,11,14,24,69,8,published,content_calendar_csv,CONT_ROW_000554
M001,CONT000555,CAMP000611,PROD000201,SKU000201,WhatsApp,WhatsApp Broadcast,comfort,2024-06-15 10:25:37,2024-06-15 11:09:37,228,149,12,7,30,35,3,published,content_calendar_csv,CONT_ROW_000555
M001,CONT000556,CAMP001341,PROD000207,SKU000207,Instagram,Static Post,discount,2024-04-21 17:28:50,2024-04-21 18:45:50,3113,1640,230,165,347,173,10,published,content_calendar_csv,CONT_ROW_000556
M001,CONT000557,CAMP001420,PROD000002,SKU000002,Facebook,Static Post,discount,2024-12-03 10:29:35,2024-12-03 10:49:35,1949,845,127,108,292,52,2,cancelled,content_calendar_csv,CONT_ROW_000557
M001,CONT000558,CAMP003282,PROD000001,SKU000001,Email,Email,social_proof,2024-12-23 02:52:57,2024-12-23 04:42:57,1832,1006,173,90,182,269,11,cancelled,content_calendar_csv,CONT_ROW_000558
M001,CONT000559,CAMP000359,PROD000167,SKU000167,Instagram,Story,lifestyle,2024-05-08 18:40:46,2024-05-08 20:05:46,1006,639,73,29,143,25,1,failed,content_calendar_csv,CONT_ROW_000559
M001,CONT000560,CAMP001667,PROD000141,SKU000141,Facebook,Story,limited_stock,2024-10-10 01:37:03,2024-10-10 01:59:03,934,546,59,51,118,37,0,cancelled,content_calendar_csv,CONT_ROW_000560
M001,CONT000561,CAMP000702,PROD000347,SKU000347,WhatsApp,WhatsApp Broadcast,utility,2024-05-18 17:56:53,2024-05-18 19:23:53,206,114,23,15,13,33,2,published,content_calendar_csv,CONT_ROW_000561
M001,CONT000562,CAMP003539,PROD000486,SKU000486,WhatsApp,WhatsApp Broadcast,festive,2024-03-29 03:20:14,2024-03-29 05:07:14,278,111,21,11,37,31,4,scheduled,content_calendar_csv,CONT_ROW_000562
M001,CONT000563,CAMP002880,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,premium,2024-07-14 21:35:53,2024-07-14 21:46:53,495,221,37,39,33,69,12,published,content_calendar_csv,CONT_ROW_000563
M001,CONT000564,CAMP001741,PROD000342,SKU000342,Instagram,Story,premium,2024-04-03 16:45:49,2024-04-03 17:49:49,1915,883,120,91,222,134,4,published,content_calendar_csv,CONT_ROW_000564
M001,CONT000565,CAMP000907,PROD000145,SKU000145,Instagram,Story,new_launch,2024-02-24 20:37:22,2024-02-24 21:24:22,3320,2178,197,112,354,234,5,published,content_calendar_csv,CONT_ROW_000565
M001,CONT000566,CAMP002158,PROD000001,SKU000001,Email,Email,discount,2024-01-13 03:10:17,2024-01-13 04:24:17,1346,552,132,50,131,236,27,published,content_calendar_csv,CONT_ROW_000566
M001,CONT000567,CAMP000362,PROD000493,SKU000493,Email,Email,comfort,2024-10-23 20:17:51,2024-10-23 20:43:51,1585,869,51,74,113,95,6,published,content_calendar_csv,CONT_ROW_000567
M001,CONT000568,CAMP002649,PROD000047,SKU000047,Email,Email,everyday_style,2024-02-08 03:10:40,2024-02-08 03:39:40,2640,1290,206,182,331,459,50,published,content_calendar_csv,CONT_ROW_000568
M001,CONT000569,CAMP004708,PROD000247,SKU000247,LinkedIn,Static Post,limited_stock,2024-10-17 21:47:52,2024-10-17 22:48:52,230,158,24,8,25,16,0,published,content_calendar_csv,CONT_ROW_000569
M001,CONT000570,CAMP000254,PROD000187,SKU000187,Email,Email,comfort,2024-10-21 12:01:15,2024-10-21 13:10:15,2202,1041,251,163,97,272,14,published,content_calendar_csv,CONT_ROW_000570
M001,CONT000571,CAMP004135,PROD000083,SKU000083,Instagram,Reel,everyday_style,2024-05-22 05:59:19,2024-05-22 06:30:19,12082,8266,748,762,762,277,18,published,content_calendar_csv,CONT_ROW_000571
M001,CONT000572,CAMP001033,PROD000473,SKU000473,Email,Email,limited_stock,2024-01-17 07:06:08,2024-01-17 08:39:08,1593,686,88,124,103,121,9,published,content_calendar_csv,CONT_ROW_000572
M001,CONT000573,CAMP003166,PROD000071,SKU000071,Instagram,Reel,discount,2024-08-17 14:02:31,2024-08-17 14:56:31,6761,3001,388,306,458,403,23,published,content_calendar_csv,CONT_ROW_000573
M001,CONT000574,CAMP003087,PROD000304,SKU000304,WhatsApp,WhatsApp Broadcast,festive,2024-05-04 03:43:07,2024-05-04 05:11:07,363,180,27,7,12,82,15,published,content_calendar_csv,CONT_ROW_000574
M001,CONT000575,CAMP004711,PROD000254,SKU000254,WhatsApp,WhatsApp Broadcast,premium,2024-08-08 19:39:46,2024-08-08 21:23:46,507,306,59,32,46,118,26,published,content_calendar_csv,CONT_ROW_000575
M001,CONT000576,CAMP000682,PROD000418,SKU000418,LinkedIn,Carousel,utility,2024-09-30 06:31:54,2024-09-30 08:31:54,1780,917,119,66,170,68,2,scheduled,content_calendar_csv,CONT_ROW_000576
M001,CONT000577,CAMP004730,PROD000198,SKU000198,WhatsApp,WhatsApp Broadcast,lifestyle,2024-03-03 07:11:50,2024-03-03 07:23:50,406,259,37,29,33,78,4,published,content_calendar_csv,CONT_ROW_000577
M001,CONT000578,CAMP004707,PROD000012,SKU000012,Instagram,Carousel,limited_stock,2024-05-05 07:46:00,2024-05-05 08:28:00,7290,3132,281,238,889,517,15,scheduled,content_calendar_csv,CONT_ROW_000578
M001,CONT000579,CAMP000101,PROD000213,SKU000213,LinkedIn,Static Post,new_launch,2024-04-14 22:35:13,2024-04-15 00:26:13,404,179,25,14,52,17,0,published,content_calendar_csv,CONT_ROW_000579
M001,CONT000580,CAMP001364,PROD000001,SKU000001,Instagram,Carousel,limited_stock,2024-12-16 19:37:32,2024-12-16 20:11:32,12419,6685,764,284,1037,1049,55,scheduled,content_calendar_csv,CONT_ROW_000580
M001,CONT000581,CAMP003858,PROD000248,SKU000248,LinkedIn,Carousel,lifestyle,2024-05-25 22:40:34,2024-05-25 23:12:34,571,240,59,26,18,47,3,scheduled,content_calendar_csv,CONT_ROW_000581
M001,CONT000582,CAMP004328,PROD000001,SKU000001,Facebook,Reel,utility,2024-01-02 15:56:31,2024-01-02 17:14:31,4632,3222,418,152,499,109,3,published,content_calendar_csv,CONT_ROW_000582
M001,CONT000583,CAMP000585,PROD000377,SKU000377,Instagram,Static Post,everyday_style,2024-02-26 14:23:18,2024-02-26 15:45:18,2668,1466,214,123,345,124,7,scheduled,content_calendar_csv,CONT_ROW_000583
M001,CONT000584,CAMP001677,PROD000494,SKU000494,Email,Email,lifestyle,2024-11-02 11:35:22,2024-11-02 12:32:22,727,349,44,22,55,54,2,published,content_calendar_csv,CONT_ROW_000584
M001,CONT000585,CAMP004742,PROD000359,SKU000359,Email,Email,lifestyle,2024-02-11 14:34:09,2024-02-11 15:34:09,1152,584,64,32,136,59,5,published,content_calendar_csv,CONT_ROW_000585
M001,CONT000586,CAMP002993,PROD000001,SKU000001,Email,Email,everyday_style,2024-01-21 07:44:39,2024-01-21 08:19:39,2512,1132,219,122,228,233,20,published,content_calendar_csv,CONT_ROW_000586
M001,CONT000587,CAMP000082,PROD000001,SKU000001,Email,Email,social_proof,2024-07-18 14:08:44,2024-07-18 14:51:44,1069,651,102,77,81,182,15,failed,content_calendar_csv,CONT_ROW_000587
M001,CONT000588,CAMP001634,PROD000410,SKU000410,LinkedIn,Static Post,festive,2024-09-05 09:17:56,2024-09-05 10:53:56,752,430,41,42,62,53,2,published,content_calendar_csv,CONT_ROW_000588
M001,CONT000589,CAMP002963,PROD000375,SKU000375,Instagram,Reel,limited_stock,2024-04-30 20:40:02,2024-04-30 21:39:02,12697,6166,575,531,649,585,25,published,content_calendar_csv,CONT_ROW_000589
M001,CONT000590,CAMP002786,PROD000171,SKU000171,Email,Email,social_proof,2024-01-19 05:44:39,2024-01-19 07:43:39,654,415,78,15,55,54,1,published,content_calendar_csv,CONT_ROW_000590
M001,CONT000591,CAMP001438,PROD000488,SKU000488,WhatsApp,WhatsApp Broadcast,lifestyle,2024-10-25 16:52:36,2024-10-25 16:54:36,783,487,30,50,35,143,15,published,content_calendar_csv,CONT_ROW_000591
M001,CONT000592,CAMP004295,PROD000498,SKU000498,Facebook,Story,discount,2024-04-23 14:40:26,2024-04-23 15:44:26,1293,592,99,101,62,29,1,scheduled,content_calendar_csv,CONT_ROW_000592
M001,CONT000593,CAMP004663,PROD000318,SKU000318,Facebook,Reel,utility,2024-05-21 00:34:57,2024-05-21 00:41:57,5153,2329,213,214,578,116,4,failed,content_calendar_csv,CONT_ROW_000593
M001,CONT000594,CAMP001389,PROD000101,SKU000101,LinkedIn,Carousel,utility,2024-04-09 04:14:22,2024-04-09 04:48:22,1646,863,103,73,166,103,2,published,content_calendar_csv,CONT_ROW_000594
M001,CONT000595,CAMP001164,PROD000250,SKU000250,Instagram,Carousel,social_proof,2024-10-25 23:54:33,2024-10-26 00:36:33,13627,5462,1109,709,739,1145,26,published,content_calendar_csv,CONT_ROW_000595
M001,CONT000596,CAMP004964,PROD000001,SKU000001,Email,Email,discount,2024-05-04 07:44:03,2024-05-04 09:05:03,988,486,84,24,57,148,6,published,content_calendar_csv,CONT_ROW_000596
M001,CONT000597,CAMP004952,PROD000001,SKU000001,LinkedIn,Carousel,utility,2024-02-28 10:17:33,2024-02-28 11:45:33,1359,860,44,55,68,39,2,published,content_calendar_csv,CONT_ROW_000597
M001,CONT000598,CAMP003234,PROD000424,SKU000424,WhatsApp,WhatsApp Broadcast,discount,2024-08-04 08:46:46,2024-08-04 08:48:46,360,211,34,12,14,36,5,published,content_calendar_csv,CONT_ROW_000598
M001,CONT000599,CAMP004586,PROD000495,SKU000495,Email,Email,premium,2024-02-23 15:56:54,2024-02-23 17:10:54,2686,1624,284,180,162,431,15,published,content_calendar_csv,CONT_ROW_000599
M001,CONT000600,CAMP002640,PROD000001,SKU000001,Instagram,Static Post,premium,2024-09-01 22:51:32,2024-09-01 22:52:32,4735,2818,347,297,257,344,14,published,content_calendar_csv,CONT_ROW_000600
M001,CONT000601,CAMP001009,PROD000183,SKU000183,LinkedIn,Carousel,discount,2024-09-27 15:17:59,2024-09-27 15:37:59,341,205,33,26,41,20,0,published,content_calendar_csv,CONT_ROW_000601
M001,CONT000602,CAMP001820,PROD000289,SKU000289,Email,Email,everyday_style,2024-04-04 17:11:12,2024-04-04 18:06:12,2886,1918,305,121,201,570,19,published,content_calendar_csv,CONT_ROW_000602
M001,CONT000603,CAMP002376,PROD000422,SKU000422,LinkedIn,Static Post,new_launch,2024-12-28 08:39:03,2024-12-28 09:38:03,317,212,30,20,21,30,1,published,content_calendar_csv,CONT_ROW_000603
M001,CONT000604,CAMP001790,PROD000444,SKU000444,Email,Email,festive,2024-08-07 21:31:09,2024-08-07 23:21:09,2094,842,241,115,203,157,9,published,content_calendar_csv,CONT_ROW_000604
M001,CONT000605,CAMP003274,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,utility,2024-09-30 23:54:28,2024-10-01 01:46:28,549,226,44,13,52,183,35,published,content_calendar_csv,CONT_ROW_000605
M001,CONT000606,CAMP003294,PROD000275,SKU000275,WhatsApp,WhatsApp Broadcast,comfort,2024-09-16 17:34:22,2024-09-16 18:53:22,20,10,1,0,0,2,0,published,content_calendar_csv,CONT_ROW_000606
M001,CONT000607,CAMP003113,PROD000161,SKU000161,Email,Email,utility,2024-10-26 17:00:14,2024-10-26 17:33:14,978,529,40,29,133,161,6,published,content_calendar_csv,CONT_ROW_000607
M001,CONT000608,CAMP002042,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,social_proof,2024-04-19 18:42:08,2024-04-19 18:49:08,578,276,41,33,58,114,6,published,content_calendar_csv,CONT_ROW_000608
M001,CONT000609,CAMP002698,PROD000225,SKU000225,WhatsApp,WhatsApp Broadcast,comfort,2024-10-22 07:26:00,2024-10-22 08:34:00,113,63,4,7,14,39,7,published,content_calendar_csv,CONT_ROW_000609
M001,CONT000610,CAMP001136,PROD000062,SKU000062,WhatsApp,WhatsApp Broadcast,lifestyle,2024-04-30 09:26:21,2024-04-30 10:31:21,46,30,3,3,3,6,0,cancelled,content_calendar_csv,CONT_ROW_000610
